27332.88108162524,14269.62094135783,25432.88108162477,14269.62094135783
43732.88108161965,14269.62094135783,45632.88108162011,14269.62094135783
3932.881081637344,14269.62094135527,2032.881081636879,14269.62094135527
20332.88108163176,14269.62094135527,22232.88108163222,14269.62094135527
2633.011351000867,2870.222599335626,533.0113560509635,2870.359058723232
4232.881081455736,2869.620941329195,532.881088749389,2869.850441267161
67532.88108161125,14269.62094135527,69432.88108161173,14269.62094135527
51132.88108161685,14269.62094135527,49232.88108161639,14269.62094135527
68832.75081224774,2870.222599335626,70932.75080719765,2870.359058723232
68832.75081224774,2870.222599335626,68832.76321764651,2670.222599720262
67232.75081512367,2870.129558779212,70932.75080783002,2870.359058717179
8632.881081684842,1669.685453391022,11332.88176474522,1669.620941648114
12932.87809395173,1669.620941647881,15632.88108162966,1669.620941647881
62832.8810813328,1669.685452951554,60132.88039827242,1669.620941208646
58532.88406906591,1669.620941208413,55832.88108138798,1669.620941208413
32033.34823114798,1669.620932059683,34632.88416913804,1669.620932059246
27732.88108162815,11269.62094135597,25432.88108162431,11269.62094135597
27832.88108162815,11369.62094135915,25432.88108162803,11369.62094135915
28832.88108162302,10869.62094135915,28732.88108162629,10869.62094135552
28732.88108162629,10869.62094135552,28732.88108162629,10669.62094135747
28732.88108162629,10669.62094135747,29032.88108162838,10669.62094135915
27832.88108162815,10869.62094135915,27832.88108162803,10669.62094135915
27732.88108162803,9269.620941353585,27657.72418683628,9269.620941352085
27657.72418683628,9269.620941352085,27657.72418683628,9169.62094135517
27657.72418683628,9169.62094135517,27832.88108162803,9169.620941359984
26632.88108162314,9169.620941359637,26857.72418683639,9169.620941354937
26857.72418683639,9169.620941354937,26857.72418683628,9269.62094135485
26857.72418683628,9269.62094135485,26532.88108162803,9269.620941357716
27657.72418684093,9269.620941358036,26857.72418684093,9269.620941357804
26632.88108163571,7169.620941358444,23932.88108162943,7169.620941358458
26532.88108162628,7269.620941358444,23932.88108162815,7269.620941358444
27632.88108163257,8169.620941359157,27532.88108163583,8169.620941354819
27532.88108163583,8169.620941354819,27532.88108163583,8069.620941363623
27532.88108163583,8069.620941363623,27632.88108162466,8069.620941359142
26632.88108162314,8169.620941359157,26632.88108163583,8069.620941359158
26632.88108162314,9169.620941359637,26632.88108162314,8169.620941359157
26532.88108162954,9169.62094135961,26532.88108162803,8069.620941358065
27832.88108162803,8169.620941358067,27832.88108162466,8069.620941358065
27632.88108162803,8169.620941361442,27632.88108163257,8169.620941359157
27832.88108162803,8169.620941358067,27632.88108162803,8169.620941361442
31832.88141662767,12269.62094136109,31432.88108162629,12269.62094136106
31432.88108162629,12269.62094136106,31432.88108162629,12069.62094135878
31432.88108162629,12069.62094135878,31832.88141661661,12069.62094135838
29032.88108162838,12069.62094135838,29632.88108161674,12069.62094135878
29632.88108161674,12069.62094135878,29632.88108161674,12269.62094136105
29632.88108161674,12269.62094136105,29032.88108162268,12269.62094136108
31432.88108162873,12269.62094135876,29632.88108162035,12269.62094135876
28832.88108162594,14269.62094135603,27332.88108162314,14269.62094135672
28832.88108162849,14469.62094135559,27532.88108162314,14469.6209413562
25432.88108162431,9269.620941352929,25432.88108162396,9719.620941187486
25432.88108162396,9719.620941187486,25232.88108162698,9719.620941187502
25232.88108162698,9719.620941187502,25232.88108162827,9369.620941359623
25232.88108162803,11269.62094135806,25232.88108162698,10619.62094119703
25232.88108162698,10619.62094119703,25432.88108162396,10619.62094119703
25432.88108162396,10619.62094119703,25432.88108162431,11269.62094135597
27332.88108162314,14269.62094135672,27332.88108162303,14869.62094135594
27532.88108162314,14469.6209413562,27532.88108162303,15069.62094135985
23932.88108162943,7169.620941358458,23932.88108162978,2869.620941337874
23732.8810816285,7169.620941355621,23732.88108162896,2869.620941335524
26532.88108162803,8069.620941345464,26532.88108162803,7319.620941345464
27532.88108162303,15069.62094135985,27332.64750851377,15069.62094135815
27332.64750851377,15069.62094135815,27332.64750851377,14869.62094135885
27332.64750851377,14869.62094135885,27332.88108162303,14869.62094135594
25432.88108162792,14869.62094135614,25832.64750850434,14869.62094135901
25832.64750850434,14869.62094135901,25832.64750850422,15069.62094135833
25832.64750850422,15069.62094135833,25232.88108162792,15069.62094136012
27832.88108162815,11369.62094135915,27832.88108162815,10869.62094135915
27732.88108162815,11269.62094135597,27732.88108162803,10769.62094145259
27832.88108162803,10669.62094135915,27832.88108162803,9169.620941359984
27732.88108162803,10769.62094135806,27732.88108162803,9269.620941353585
25232.88108162827,9369.620941359623,25032.88108162489,9369.62094135696
25032.88108162489,9369.62094135696,25032.88108162512,9169.620941361165
25032.88108162512,9169.620941361165,25332.88108162803,9169.620941357367
23932.88108161744,9369.620941359404,23932.88108162826,9169.620941359419
28832.88108162302,10869.62094135915,28832.88108162478,12169.62094135876
29032.88108162838,10669.62094135915,29032.88108162838,12069.62094135838
25232.88108162803,11269.62094135806,25232.88108162792,15069.62094136012
25432.88108162803,11369.62094135915,25432.88108162792,14869.62094135614
28832.88108162849,14469.62094135559,28832.88108162478,15069.62093957621
29032.88108162501,14469.62094134498,29032.88108162477,15069.62093957621
28832.88108162478,15069.62093957621,29032.88108162477,15069.62093957621
23932.88108162826,9169.620941359419,23932.88108162815,7269.620941358444
23732.88108162826,9169.620941356392,23732.88108162815,7269.62094135562
23932.88108162663,10169.62094119322,23932.88108161744,9369.620941359404
23732.88108162663,10169.62094119409,23732.88108161488,9369.620941356377
23932.88108162663,10169.62094119322,23732.88108162663,10169.62094119409
28832.88108162478,12169.62094135876,28832.88108162594,14269.62094135603
29032.88108162268,12269.62094136108,29032.88108162268,14269.62094134484
43232.88108161289,11369.62094135915,45632.88108161581,11369.62094135915
43332.8810816129,11269.62094135597,45632.88108161674,11269.62094135597
42032.88108161639,10669.62094135915,42332.88108161685,10669.62094135766
42332.88108161685,10669.62094135766,42332.88108161674,10869.62094135565
42332.88108161674,10869.62094135565,42232.88108162186,10869.62094135915
43232.88108161801,10669.62094135915,43232.88108161289,10869.62094135915
43232.88108161801,9169.620941353845,43408.03797639848,9169.620941358373
43408.03797639848,9169.620941358373,43408.03797639848,9269.620941357673
43408.03797639848,9269.620941357673,43332.88108161801,9269.620941360161
44532.88108161685,9269.620941357716,44208.03797639848,9269.620941356043
44208.03797639848,9269.620941356043,44208.03797639848,9169.620941358138
44208.03797639848,9169.620941358138,44432.88108161674,9169.620941353496
43408.03797640395,9269.620941358036,44208.03797640395,9269.620941357804
44532.88108161673,7269.62094135562,47132.88108161673,7269.62094135562
44432.88108161674,7169.620941358444,47132.88108161697,7169.620941358444
43432.88108162035,8069.620941359158,43532.88108161674,8069.620941359231
43532.88108161674,8069.620941359231,43532.88108161674,8169.620941361035
43532.88108161674,8169.620941361035,43432.88108156284,8169.620941359157
44432.88108161674,8069.620941359158,44432.88108161674,8169.620941359157
44532.88108161673,9169.620941353469,44532.88108161685,8069.620941358065
44432.88108161674,9169.620941353496,44432.88108161674,8169.620941359157
43432.88108161686,8169.620941358067,43432.88108156284,8169.620941359157
43232.88108161685,8169.62094135469,43232.88108162023,8069.62094135469
43432.88108161686,8169.620941358067,43232.88108161685,8169.62094135469
42232.88108161813,14469.62094135524,43532.88108162303,14469.62094135585
42232.88108211779,14269.62094135568,43732.88108162302,14269.62094135638
45832.88108161673,9369.620941358036,45832.88108161709,9719.620941139816
45832.88108161709,9719.620941139816,45632.88108161743,9719.620941139816
45632.88108161743,9719.620941139816,45632.88108161674,9269.620941353149
45632.88108161674,11269.62094135597,45632.88108161743,10619.62094113981
45632.88108161743,10619.62094113981,45832.88108161709,10619.62094113981
45832.88108161709,10619.62094113981,45832.88108161685,11269.62094135806
43532.88108162303,14469.62094135585,43532.88108162314,15069.62094135735
43732.88108162302,14269.62094135638,43732.88108162314,14869.62094135706
47332.88108161685,7269.620941357134,47332.88108161639,2769.620941334782
47132.88108161697,7169.620941358444,47132.88108161662,2869.620941336529
44532.88108161685,8069.620941345375,44532.88108161685,7319.620941345376
43732.88108162314,14869.62094135706,43732.88108162628,15069.62094136006
43732.88108162628,15069.62094136006,43532.88108162314,15069.62094135735
45832.8810816179,15069.6209413576,45232.88108162629,15069.62094136023
45232.88108162629,15069.62094136023,45232.88108162629,14869.620941356
45232.88108162629,14869.620941356,45632.88108161569,14869.62094135726
43332.8810816129,11269.62094135597,43332.88108161685,10769.62094145259
43232.88108161289,11369.62094135915,43232.88108161289,10869.62094135915
43332.88108161685,10769.62094135806,43332.88108161801,9269.620941360161
43232.88108161801,10669.62094135915,43232.88108161801,9169.620941353845
45732.88108161685,9169.620941357367,46032.88108162745,9169.620941356508
46032.88108162745,9169.620941356508,46032.88108162757,9369.62094135923
46032.88108162757,9369.62094135923,45832.88108161673,9369.620941358036
47132.88108161673,9169.620941357833,47132.8810816278,9369.620941357833
42032.88108161639,10669.62094135915,42032.88108161639,12069.62094134566
42232.88108162186,10869.62094135915,42232.88108162011,12169.62094135876
45632.88108161581,11369.62094135915,45632.88108161569,14869.62094135726
45832.88108161685,11269.62094135806,45832.8810816179,15069.6209413576
42032.88108161837,14469.62094134233,42032.88108162011,15269.62094135783
42232.88108161813,14469.62094135524,42232.88108162011,15269.62094135783
42032.88108162011,15269.62094135783,42232.88108162011,15269.62094135783
47332.88108161685,9269.620941357134,47332.88108161685,7269.620941357134
47132.88108161673,9169.620941357833,47132.88108161673,7269.62094135562
47332.88108162617,10269.6209413583,47332.88108162617,9269.620941356901
47132.88108162617,10269.6209413583,47132.8810816278,9369.620941357833
47332.88108162617,10269.6209413583,47132.88108162617,10269.6209413583
4332.881081643398,11269.62094135597,2032.881081643398,11269.62094135597
4432.881081643397,11369.62094135597,2032.881081639323,11369.62094135598
5432.881081634667,10869.62094135915,5332.881081635831,10869.62094136188
5332.881081635831,10869.62094136188,5332.881081635831,10669.62094136217
5332.881081635831,10669.62094136217,5632.881081640139,10669.62094135915
4432.881081643397,10869.62094135915,4432.881081643397,10669.62094135915
4332.881081638392,9269.620941353149,4257.724186855251,9269.620941352565
4257.724186855251,9269.620941352565,4257.724186855369,9169.620941351444
4257.724186855369,9169.620941351444,4432.881081643397,9169.620941353161
3232.881081642118,9169.620941352827,3457.724186855252,9169.620941351212
3457.724186855252,9169.620941351212,3457.724186855252,9269.62094135389
3457.724186855252,9269.62094135389,3132.881081640138,9269.620941355155
4257.72418685304,9269.620941355475,3457.72418685304,9269.620941355242
3232.881081635715,7169.620941355621,532.882943102857,7169.620941355621
